"Sexo","Ingresos","Gastos","Balance","TieneDeuda","EdadPrestamo","MontoPrestado","Cuotas","DarPrestamo","Prediccion_Lasso","Prediccion_Ridge"
"F",712,300,412,0,72,278,4,"1",0.999430268629375,0.910008659833639
"F",1017,438,579,0,38,325,4,"1",0.999430268629375,0.910399623609105
"F",751,316,435,1,67,255,4,"0",0.000784616696588918,0.12265432394546
"M",1419,653,766,0,44,582,4,"1",0.999430268629375,0.917139876999358
"F",956,392,564,1,51,392,4,"0",0.000784616696588918,0.124492279177999
"F",741,312,429,0,69,267,4,"1",0.999430268629375,0.909927809689733
"F",1464,659,805,1,53,454,4,"0",0.000784616696588918,0.130052695711559
"F",1158,533,625,1,48,405,4,"0",0.000784616696588918,0.126565895908087
"M",663,319,344,1,66,259,4,"0",0.000784616696588918,0.124654407091439
"F",1139,524,615,0,48,399,4,"1",0.999430268629375,0.912510956809892
"F",1293,518,775,1,41,401,4,"0",0.000784616696588918,0.126483281831567
"F",780,336,444,1,54,234,8,"0",0.000784616696588918,0.103705074735839
"F",1409,564,845,0,20,423,8,"1",0.999430268629375,0.896714228930858
"M",1210,497,713,1,47,363,4,"0",0.000784616696588918,0.128431573649461
"F",1032,496,536,0,68,330,4,"1",0.999430268629375,0.912543587010009
"F",837,352,485,0,33,259,4,"1",0.999430268629375,0.908393217307164
"F",1187,523,664,0,57,404,4,"1",0.999430268629375,0.913202372661074
"F",602,301,301,1,20,223,8,"0",0.000784616696588918,0.100497010337944
"F",1015,467,548,1,25,365,4,"0",0.000784616696588918,0.123160075984733
"M",1367,629,738,1,21,424,8,"0",0.000784616696588918,0.109993110677216
"F",1367,602,765,0,42,492,4,"1",0.999430268629375,0.914152806688925
"F",1262,619,643,1,42,492,4,"0",0.000784616696588918,0.128295457229866
"F",885,381,504,0,48,345,4,"1",0.999430268629375,0.910303218529453
"F",781,313,468,0,32,234,4,"1",0.999430268629375,0.90767521908144
"F",1445,723,722,0,45,520,4,"1",0.999430268629375,0.915532503584828
"F",737,295,442,1,37,236,4,"0",0.000784616696588918,0.119992839516015
"F",512,221,291,1,36,164,4,"0",0.000784616696588918,0.117574138538188
"F",593,273,320,1,41,219,4,"0",0.000784616696588918,0.119286475154037
"F",1343,538,805,0,59,443,4,"1",0.999430268629375,0.914225904497921
"F",979,441,538,0,30,303,4,"1",0.999430268629375,0.909656137879406
"F",1085,521,564,1,51,391,4,"0",0.000784616696588918,0.12619953334928
"F",885,372,513,1,56,274,4,"0",0.000784616696588918,0.123118877912799
"F",1219,561,658,1,57,414,4,"0",0.000784616696588918,0.12789069528384
"F",826,413,413,0,38,297,4,"1",0.999430268629375,0.909351210120998
"M",758,342,416,0,48,265,4,"1",0.999430268629375,0.910788056397493
"F",1379,566,813,0,68,510,4,"1",0.999430268629375,0.915515185976122
"F",734,338,396,0,56,272,4,"1",0.999430268629375,0.90937054252892
"F",1418,695,723,0,42,525,4,"1",0.999430268629375,0.915148556870426
"F",1073,451,622,1,37,333,4,"0",0.000784616696588918,0.123851495407252
"F",579,261,318,0,59,208,4,"1",0.999430268629375,0.907974117201355
"M",538,243,295,0,47,210,4,"1",0.999430268629375,0.908883790065749
"F",534,257,277,0,36,192,4,"1",0.999430268629375,0.906308906021091
"M",1189,524,665,0,22,357,4,"1",0.999430268629375,0.912683624881453
"F",1236,594,642,0,45,494,4,"1",0.999430268629375,0.913847611057153
"F",1466,616,850,0,35,484,4,"1",0.999430268629375,0.914124547874952
"F",1357,543,814,1,51,502,4,"0",0.000784616696588918,0.128880395711887
"M",832,375,457,0,57,308,4,"1",0.999430268629375,0.912096019738871
"F",1191,548,643,0,53,476,4,"1",0.999430268629375,0.913709904445376
"F",551,248,303,1,24,182,8,"0",0.000784616696588918,0.0998131432451625
"F",997,459,538,1,47,389,4,"0",0.000784616696588918,0.124925361867607
"M",614,289,325,1,30,227,8,"0",0.000784616696588918,0.103161548831169
"F",790,356,434,1,48,237,4,"0",0.000784616696588918,0.121566120148446
"F",1165,560,605,1,39,361,4,"0",0.000784616696588918,0.125670111525761
"F",819,377,442,0,35,262,4,"1",0.999430268629375,0.908634726150866
"M",1029,505,524,0,30,350,4,"1",0.999430268629375,0.912413508233807
"M",826,413,413,1,24,248,8,"0",0.000784616696588918,0.104713465244293
"F",1490,760,730,0,32,462,4,"1",0.999430268629375,0.914765147088619
"M",914,430,484,0,28,366,8,"1",0.999430268629375,0.895849808127256
"F",1011,425,586,0,49,364,4,"1",0.999430268629375,0.911226588585187
"F",957,469,488,1,47,316,4,"0",0.000784616696588918,0.124048715664333
"F",1456,641,815,0,49,524,4,"1",0.999430268629375,0.915310782640917
"F",637,313,324,1,21,197,4,"0",0.000784616696588918,0.118132872755566
"F",1211,533,678,0,46,424,4,"1",0.999430268629375,0.912894222056653
"M",656,328,328,0,23,203,4,"1",0.999430268629375,0.908414986819664
"F",1336,535,801,1,47,428,8,"0",0.000784616696588918,0.108772041470691
"F",1481,756,725,1,35,563,4,"0",0.000784616696588918,0.130797626762882
"F",1448,638,810,0,37,478,4,"1",0.999430268629375,0.914264698457673
"F",638,300,338,0,49,217,4,"1",0.999430268629375,0.907933385369887
"F",557,240,317,1,27,189,4,"0",0.000784616696588918,0.117532438312302
"M",1094,493,601,1,46,438,4,"0",0.000784616696588918,0.128592289922907
"F",735,331,404,1,30,287,4,"0",0.000784616696588918,0.120299133077841
"F",1117,570,547,1,46,380,4,"0",0.000784616696588918,0.126274817038152
"F",827,406,421,1,58,256,4,"0",0.000784616696588918,0.123105328610212
"F",968,494,474,1,37,329,4,"0",0.000784616696588918,0.123698002218993
"F",562,281,281,1,27,208,4,"0",0.000784616696588918,0.118085479685411
"F",1325,663,662,1,56,543,4,"0",0.000784616696588918,0.130647742306377
"F",742,327,415,0,20,260,4,"1",0.999430268629375,0.907143291298419
"F",553,266,287,0,48,166,4,"1",0.999430268629375,0.906927785464801
"F",642,309,333,0,46,218,4,"1",0.999430268629375,0.907840979715153
"M",781,368,413,1,63,242,4,"0",0.000784616696588918,0.125213626338424
"F",1357,570,787,1,62,489,4,"0",0.000784616696588918,0.129839141201062
"F",1266,596,670,0,46,494,4,"1",0.999430268629375,0.914014362255792
"F",676,305,371,0,68,257,4,"1",0.999430268629375,0.909519421332076
"F",1148,471,677,1,29,436,4,"0",0.000784616696588918,0.124861553520875
"F",1149,541,608,0,37,345,4,"1",0.999430268629375,0.911615642866345
"F",1494,583,911,1,53,463,4,"0",0.000784616696588918,0.129614720304998
"F",1198,576,622,0,19,395,4,"1",0.999430268629375,0.911392009315083
"M",1067,502,565,1,22,427,4,"0",0.000784616696588918,0.126568364028943
"F",639,320,319,0,43,217,4,"1",0.999430268629375,0.907720620855532
"F",979,490,489,1,54,382,4,"0",0.000784616696588918,0.125569281799179
"F",607,262,345,1,38,225,4,"0",0.000784616696588918,0.119099745721913
"F",915,357,558,1,46,311,4,"0",0.000784616696588918,0.122768407701047
"F",807,380,427,1,48,315,4,"0",0.000784616696588918,0.122665718656138
"F",1322,635,687,1,41,529,4,"0",0.000784616696588918,0.12904983915591
"F",897,440,457,1,40,278,4,"0",0.000784616696588918,0.122598127514949
"F",1199,528,671,1,20,432,4,"0",0.000784616696588918,0.124864164548897
"F",1054,475,579,1,45,348,4,"0",0.000784616696588918,0.12473633238099
"F",1097,527,570,1,52,450,8,"0",0.000784616696588918,0.108279299100115
"F",658,277,381,0,41,217,4,"1",0.999430268629375,0.907385311714273
"F",649,306,343,1,55,201,4,"0",0.000784616696588918,0.120653432345929
"F",919,414,505,1,39,276,4,"0",0.000784616696588918,0.122380667630183
"F",586,288,298,0,18,240,4,"1",0.999430268629375,0.90604035106102
"F",662,279,383,1,39,225,4,"0",0.000784616696588918,0.119558367579368
"F",1153,462,691,0,34,380,4,"1",0.999430268629375,0.911232068175029
"F",1462,702,760,1,41,541,4,"0",0.000784616696588918,0.130449423965653
"F",599,276,323,1,19,210,4,"0",0.000784616696588918,0.117648889773534
"F",1405,619,786,1,26,492,4,"0",0.000784616696588918,0.127727899275384
"F",911,410,501,0,28,337,4,"1",0.999430268629375,0.909377273555351
"F",749,368,381,1,41,292,4,"0",0.000784616696588918,0.121538416301578
"M",1369,671,698,1,27,507,4,"0",0.000784616696588918,0.13076681797383
"F",594,238,356,0,39,238,4,"1",0.999430268629375,0.906953576786548
"F",1025,513,512,0,62,410,4,"1",0.999430268629375,0.912919139662961
"F",679,279,400,1,37,231,4,"0",0.000784616696588918,0.119549418122741
"M",584,287,297,1,21,239,4,"0",0.000784616696588918,0.120449590290989
"F",787,386,401,1,33,323,4,"0",0.000784616696588918,0.121592427926481
"F",1302,508,794,1,54,482,4,"0",0.000784616696588918,0.128323551786579
"F",555,222,333,0,42,216,4,"1",0.999430268629375,0.90670150332903
"F",1425,670,755,0,43,513,4,"1",0.999430268629375,0.914980204587436
"F",534,209,325,1,39,214,4,"0",0.000784616696588918,0.118297976768065
"F",564,277,287,0,41,169,4,"1",0.999430268629375,0.906654337012674
"F",766,353,413,1,23,291,4,"0",0.000784616696588918,0.120148808795013
"F",751,376,375,1,38,300,4,"0",0.000784616696588918,0.121476157738871
"F",529,212,317,1,40,169,4,"0",0.000784616696588918,0.11791423103798
"F",633,260,373,1,39,247,4,"0",0.000784616696588918,0.119497742804582
"F",1451,726,725,0,18,580,4,"1",0.999430268629375,0.914568614556722
"F",733,323,410,0,36,242,4,"1",0.999430268629375,0.907870291571583
"F",1145,573,572,0,51,389,4,"1",0.999430268629375,0.912928646655992
"F",655,335,320,0,47,242,4,"1",0.999430268629375,0.908312985249615
"F",1410,691,719,1,19,536,4,"0",0.000784616696588918,0.128326392658791
"F",967,484,483,0,26,348,4,"1",0.999430268629375,0.91002755564275
"F",917,386,531,1,49,312,4,"0",0.000784616696588918,0.123261012651723
"F",556,245,311,0,41,178,4,"1",0.999430268629375,0.906485530761487
"F",629,271,358,1,22,252,8,"0",0.000784616696588918,0.100767734203359
"F",692,284,408,0,20,277,4,"1",0.999430268629375,0.906818107579166
"F",1410,649,761,1,21,494,8,"0",0.000784616696588918,0.108825485473173
"M",1216,523,693,0,26,377,8,"1",0.999430268629375,0.897683342465522
"F",1262,543,719,1,37,454,4,"0",0.000784616696588918,0.126824231810869
"M",1326,624,702,1,20,411,4,"0",0.000784616696588918,0.128532014058218
"M",1217,475,742,0,33,438,8,"1",0.999430268629375,0.898331376451108
"M",939,395,544,0,29,338,8,"1",0.999430268629375,0.895497944335878
"F",714,293,421,0,24,293,8,"1",0.999430268629375,0.890949049999357
"M",786,315,471,1,42,314,4,"0",0.000784616696588918,0.123955477510817
"F",1249,550,699,1,19,375,4,"0",0.000784616696588918,0.124599775429625
"M",511,205,306,0,23,194,4,"1",0.999430268629375,0.907011752449967
"F",847,365,482,0,39,339,4,"1",0.999430268629375,0.909506805701674
"F",797,351,446,1,45,327,4,"0",0.000784616696588918,0.12227549413714
"M",981,462,519,0,20,363,4,"1",0.999430268629375,0.911521412950005
"M",796,343,453,1,51,302,4,"0",0.000784616696588918,0.12479644090624
"F",507,249,258,1,34,172,4,"0",0.000784616696588918,0.117719635848562
"F",871,401,470,1,48,270,4,"0",0.000784616696588918,0.122661407576159
"F",1065,544,521,0,47,437,4,"1",0.999430268629375,0.912629632610967
"F",577,231,346,0,42,190,4,"1",0.999430268629375,0.906625025672039
"F",809,397,412,0,50,275,4,"1",0.999430268629375,0.909696870227713
"F",1014,396,618,0,48,304,4,"1",0.999430268629375,0.910516886540814
"F",687,323,364,1,53,206,4,"0",0.000784616696588918,0.120871204446242
"F",844,338,506,0,22,321,4,"1",0.999430268629375,0.90819421987502
"M",1177,565,612,1,28,388,4,"0",0.000784616696588918,0.127676700895051
"M",1190,500,690,1,31,476,8,"0",0.000784616696588918,0.109440771331718
"F",847,432,415,0,41,254,4,"1",0.999430268629375,0.909373242390629
"M",1451,595,856,0,37,450,4,"1",0.999430268629375,0.915527133133722
"F",1353,569,784,0,31,433,8,"1",0.999430268629375,0.897329167237762
"F",1413,608,805,0,56,579,4,"1",0.999430268629375,0.915760815740763
"F",618,266,352,1,31,198,4,"0",0.000784616696588918,0.118395734316512
"F",1498,675,823,0,56,569,4,"1",0.999430268629375,0.916369743716695
"F",1205,470,735,0,66,422,4,"1",0.999430268629375,0.913564433666966
"F",1450,595,855,1,47,435,8,"0",0.000784616696588918,0.109769996354114
"M",645,258,387,0,24,206,4,"1",0.999430268629375,0.907996133589955
"F",655,269,386,0,22,210,4,"1",0.999430268629375,0.906146642555671
"F",1024,482,542,1,43,420,4,"0",0.000784616696588918,0.125277569424401
"F",1097,560,537,0,49,417,4,"1",0.999430268629375,0.912793017317145
"F",646,272,374,0,37,213,4,"1",0.999430268629375,0.907042321265602
"F",1302,573,729,0,39,430,4,"1",0.999430268629375,0.913111378236756
"F",1381,581,800,0,19,552,4,"1",0.999430268629375,0.913270986533644
"F",1232,555,677,1,60,419,4,"0",0.000784616696588918,0.128186308562274
"M",1472,663,809,0,21,589,4,"1",0.999430268629375,0.916202593076764
"F",754,377,377,1,45,287,4,"0",0.000784616696588918,0.121882091513266
"F",891,419,472,1,41,365,4,"0",0.000784616696588918,0.123385065036695
"M",1100,550,550,1,54,341,4,"0",0.000784616696588918,0.128685788850431
"F",880,432,448,0,26,273,4,"1",0.999430268629375,0.908780413721497
"F",1023,440,583,0,42,389,4,"1",0.999430268629375,0.911168173663633
"F",529,233,296,0,40,190,4,"1",0.999430268629375,0.906348882678108
"F",1500,690,810,1,46,570,4,"0",0.000784616696588918,0.131241794749998
"F",1450,653,797,1,54,595,4,"0",0.000784616696588918,0.131580199696589
"M",581,279,302,1,47,209,4,"0",0.000784616696588918,0.121980588410458
"F",1073,451,622,0,42,376,4,"1",0.999430268629375,0.911306449262235
"F",576,288,288,0,51,219,4,"1",0.999430268629375,0.907767548814063
"F",780,390,390,0,38,320,4,"1",0.999430268629375,0.909226432256252
"F",1498,749,749,1,47,539,4,"0",0.000784616696588918,0.131498774704085
"F",1489,745,744,0,48,476,4,"1",0.999430268629375,0.915639008966355
"F",1217,487,730,1,68,365,4,"0",0.000784616696588918,0.127545065055935
"F",1095,471,624,0,45,394,4,"1",0.999430268629375,0.911819284799955
"F",1340,563,777,1,51,509,4,"0",0.000784616696588918,0.12905486724118
"F",1182,544,638,1,56,355,4,"0",0.000784616696588918,0.126848014647349
"F",541,239,302,1,23,189,4,"0",0.000784616696588918,0.117166312666165
"F",925,417,508,1,38,342,4,"0",0.000784616696588918,0.123054419679666
"F",990,495,495,1,37,366,4,"0",0.000784616696588918,0.124200827054304
"F",1428,700,728,0,64,500,4,"1",0.999430268629375,0.916203387035863
"F",1439,605,834,1,31,547,4,"0",0.000784616696588918,0.12875482690141
"F",861,422,439,1,58,276,4,"0",0.000784616696588918,0.123609440875306
"F",715,358,357,0,38,215,4,"1",0.999430268629375,0.907933918443454
"F",1023,481,542,1,44,419,4,"0",0.000784616696588918,0.125329701520365
"M",991,397,594,1,20,357,4,"0",0.000784616696588918,0.124398372582134
"F",1196,598,598,0,51,383,4,"1",0.999430268629375,0.91321017526439
"F",626,288,338,0,48,225,4,"1",0.999430268629375,0.907818849291643
"F",1169,538,631,0,38,468,4,"1",0.999430268629375,0.912684972848129
"M",1120,504,616,0,74,448,4,"1",0.999430268629375,0.9158618453953
"F",880,414,466,0,35,264,4,"1",0.999430268629375,0.909107112965355
"F",1488,744,744,0,36,506,4,"1",0.999430268629375,0.915211291570626
"F",1287,515,772,1,46,463,4,"0",0.000784616696588918,0.127487083421375
"F",1330,665,665,0,41,426,4,"1",0.999430268629375,0.913860001832987
"F",1479,651,828,0,58,444,4,"1",0.999430268629375,0.915325181648561
"F",1117,548,569,0,33,357,4,"1",0.999430268629375,0.911421993159439
"M",1081,530,551,1,21,368,4,"0",0.000784616696588918,0.126164140719009
"F",702,274,428,1,48,274,4,"0",0.000784616696588918,0.120863982331972
"F",899,414,485,1,45,333,4,"0",0.000784616696588918,0.123340539452866
"F",1452,697,755,1,23,537,4,"0",0.000784616696588918,0.128900926600304
"F",1334,654,680,1,67,547,4,"0",0.000784616696588918,0.131525193991531
"F",1203,506,697,0,40,433,4,"1",0.999430268629375,0.912434558215056
"F",1139,547,592,0,45,410,4,"1",0.999430268629375,0.912576004288941
"F",1210,545,665,1,35,363,4,"0",0.000784616696588918,0.125464362622153
"F",869,383,486,1,41,356,4,"0",0.000784616696588918,0.122881550600491
"F",973,448,525,1,34,370,4,"0",0.000784616696588918,0.123534865306437
"F",964,482,482,0,47,328,4,"1",0.999430268629375,0.911033822071726
"M",766,338,428,0,58,299,4,"1",0.999430268629375,0.911621431485199
"F",1435,574,861,0,31,574,4,"1",0.999430268629375,0.914233942536611
"F",1200,552,648,0,63,456,4,"1",0.999430268629375,0.914157397826348
"F",794,334,460,0,34,294,4,"1",0.999430268629375,0.908466434574843
"F",1035,508,527,0,64,331,4,"1",0.999430268629375,0.912415457974136
"F",824,347,477,0,39,280,4,"1",0.999430268629375,0.908831755729979
"F",2709,1192,1517,0,39,894,4,"1",0.999430268629375,0.924569566450312
"F",1785,750,1035,0,63,607,4,"1",0.999430268629375,0.918389204575274
"F",2284,1051,1233,0,51,891,4,"1",0.999430268629375,0.923086988206259
"F",1575,772,803,0,31,583,4,"1",0.999430268629375,0.915980673837394
"F",2835,1191,1644,1,25,1077,4,"0",0.000784616696588918,0.146926314201649
"M",2994,1318,1676,0,36,1228,4,"1",0.999430268629375,0.929628073454677
"F",2985,1254,1731,1,60,1104,4,"0",0.000784616696588918,0.151791373231413
"M",2230,982,1248,1,41,781,4,"0",0.000784616696588918,0.142260258828213
"F",1583,792,791,0,29,522,4,"1",0.999430268629375,0.915561080582372
"M",2631,1290,1341,0,65,1026,4,"1",0.999430268629375,0.928496889693988
"F",2715,1385,1330,0,35,950,4,"1",0.999430268629375,0.925832825410283
"M",2356,943,1413,0,23,777,4,"1",0.999430268629375,0.922093789462949
"F",2515,1258,1257,0,30,880,4,"1",0.999430268629375,0.923828155110817
"F",1582,665,917,0,74,649,4,"1",0.999430268629375,0.918122847617761
"M",2098,840,1258,1,43,713,4,"0",0.000784616696588918,0.139585369821464
"F",2477,1090,1387,0,52,867,4,"1",0.999430268629375,0.923764605799294
"F",1983,893,1090,1,19,754,4,"0",0.000784616696588918,0.135369402087353
"F",2364,1088,1276,0,57,898,4,"1",0.999430268629375,0.923875956117395
"F",2355,966,1389,0,49,754,4,"1",0.999430268629375,0.92175997966043
"M",1570,660,910,0,28,644,4,"1",0.999430268629375,0.917282529546154
"F",2586,1138,1448,0,57,983,4,"1",0.999430268629375,0.92538512889106
"F",2484,1242,1242,0,40,1018,4,"1",0.999430268629375,0.925077255919176
"F",1597,687,910,0,45,559,4,"1",0.999430268629375,0.916101545888157
"F",1752,789,963,0,41,561,4,"1",0.999430268629375,0.917022565584606
"M",2922,1169,1753,0,38,964,4,"1",0.999430268629375,0.927012677837662
"F",1998,860,1138,0,36,719,4,"1",0.999430268629375,0.919128911797357
"M",2007,984,1023,0,45,743,4,"1",0.999430268629375,0.92212828758091
"F",2622,1076,1546,1,32,813,4,"0",0.000784616696588918,0.142094110324378
"F",2299,920,1379,1,36,874,4,"0",0.000784616696588918,0.140004655588091
"F",2591,1244,1347,1,37,777,4,"0",0.000784616696588918,0.143558134811118
"F",1629,668,961,1,35,652,4,"0",0.000784616696588918,0.1317082263705
"M",2438,1171,1267,0,62,805,4,"1",0.999430268629375,0.925705762058409
"F",2190,1117,1073,1,38,810,4,"0",0.000784616696588918,0.140745338955312
"F",1621,746,875,0,45,648,4,"1",0.999430268629375,0.917202013932091
"F",2111,972,1139,0,20,676,4,"1",0.999430268629375,0.919003701020876
"F",2825,1159,1666,1,38,848,4,"0",0.000784616696588918,0.144889421219246
"M",2699,1323,1376,0,39,1080,4,"1",0.999430268629375,0.928010884096227
"M",2232,1027,1205,0,25,915,4,"1",0.999430268629375,0.923258569747124
"F",2659,1277,1382,1,47,1010,4,"0",0.000784616696588918,0.147946797823664
"F",1608,724,884,0,57,531,4,"1",0.999430268629375,0.916790391181929
"F",1922,961,961,0,33,788,4,"1",0.999430268629375,0.91982994743785
